site_id,fold,model,train_rows,direct_rows,feature_count,row_build_seconds,fit_seconds,forecast_seconds,mae_kw,rmse_kw,mean_error_kw,wape_pct,smape_pct,mape_pct,nrmse_by_median_pct,nrmse_by_peak_pct,peak_precision,peak_recall,peak_f1,peak_false_negative_count,peak_false_positive_count,peak_capture_rate_at_k,md_peak_rank,peak_time_error_intervals,md_abs_error_kw
2. Load Profile (No Solar) E,3,direct_lgbm_p50_tiny_e_fold3,1200,24168,73,1.3290549999801442,1.897121399990283,0.042378999991342425,327.64245551632354,360.1967528084624,-327.64245551632354,26.723144661575045,30.007566448090017,25.622407615317382,29.76832667838532,23.48088349468464,0.10638297872340426,1.0,0.1923076923076923,0.0,26.0,0.0,23.0,22.0,635.2944115900734
2. Load Profile (No Solar) E,3,direct_lgbm_p90_tiny_e_fold3,1200,24168,73,1.3290549999801442,1.897121399990283,0.042378999991342425,120.50564566889534,144.28553091902992,30.551158483021627,9.82867069736619,9.851788046654262,10.270088534755672,11.924424042895035,9.405836435399603,0.2,0.2,0.20000000000000004,4.0,2.0,0.2,1.0,0.0,233.18633434178196
2. Load Profile (No Solar) E,3,direct_lgbm_md_risk_tiny_e_fold3,1200,24168,73,1.3290549999801442,1.897121399990283,0.042378999991342425,327.64245551632354,360.1967528084624,-327.64245551632354,26.723144661575045,30.007566448090017,25.622407615317382,29.76832667838532,23.48088349468464,0.25,0.6,0.35294117647058826,2.0,2.0,0.2,10.0,22.0,635.2944115900734
